Vehicle ID,Step,X_Position,Y_Position,Route,Speed
veh303,276,-8.0,157.97789151070577,route_north_to_south,5.605527122323557
veh303,277,-8.0,152.3723643883822,route_north_to_south,5.605527122323557
veh303,278,-8.0,146.76683726605864,route_north_to_south,5.605527122323557
veh303,279,-8.0,141.16131014373508,route_north_to_south,5.605527122323557
veh303,280,-8.0,135.55578302141154,route_north_to_south,5.605527122323557
veh303,281,-8.0,129.950255899088,route_north_to_south,5.605527122323557
veh303,282,-8.0,124.34472877676444,route_north_to_south,5.605527122323557
veh303,283,-8.0,118.73920165444089,route_north_to_south,5.605527122323557
veh303,284,-8.0,113.13367453211734,route_north_to_south,5.605527122323557
veh303,285,-8.0,107.52814740979379,route_north_to_south,5.605527122323557
veh303,286,-7.5864342739937465,101.96525662804923,route_north_to_south,5.605527122323557
veh303,287,-5.024382235134539,97.10396059686192,route_north_to_south,5.605527122323557
veh303,288,-4.8,91.52156604282312,route_north_to_south,5.605527122323557
veh303,289,-4.8,85.91603892049957,route_north_to_south,5.605527122323557
veh303,290,-4.8,80.31051179817601,route_north_to_south,5.605527122323557
veh303,291,-4.8,74.70498467585244,route_north_to_south,5.605527122323557
veh303,292,-4.8,69.0994575535289,route_north_to_south,5.605527122323557
veh303,293,-4.8,63.493930431205335,route_north_to_south,5.605527122323557
veh303,294,-4.8,57.88840330888178,route_north_to_south,5.605527122323557
veh303,295,-4.8,52.28287618655822,route_north_to_south,5.605527122323557
veh303,296,-4.8,46.67734906423466,route_north_to_south,5.605527122323557
veh303,297,-4.8,41.071821941911104,route_north_to_south,5.605527122323557
veh303,298,-4.8,35.466294819587546,route_north_to_south,5.605527122323557
veh303,299,-4.8,29.860767697263995,route_north_to_south,5.605527122323557
veh303,300,-4.8,24.255240574940444,route_north_to_south,5.605527122323557
veh303,301,-4.8,18.649713452616894,route_north_to_south,5.605527122323557
veh303,302,-4.8,13.044186330293343,route_north_to_south,5.605527122323557
veh303,303,-4.8,7.438659207969792,route_north_to_south,5.605527122323557
veh303,304,-4.8,1.8331320856462412,route_north_to_south,5.605527122323557
veh306,271,-8.0,195.4,route_north_to_south,0.0
veh306,272,-8.0,194.4,route_north_to_south,1.0
veh306,273,-8.0,192.4,route_north_to_south,2.0
veh306,274,-8.0,189.4,route_north_to_south,3.0
veh306,275,-8.0,185.4,route_north_to_south,4.0
veh306,276,-8.0,180.4,route_north_to_south,5.0
veh306,277,-8.0,174.4,route_north_to_south,6.0
veh306,278,-8.0,167.4,route_north_to_south,7.0
veh306,279,-4.8,159.4,route_north_to_south,8.0
veh306,280,-4.8,150.39999999999998,route_north_to_south,9.0
veh306,281,-4.8,140.42535961965535,route_north_to_south,9.974640380344642
veh306,282,-4.8,130.45071923931073,route_north_to_south,9.974640380344642
veh306,283,-4.8,120.47607885896608,route_north_to_south,9.974640380344642
veh306,284,-4.8,110.50143847862144,route_north_to_south,9.974640380344642
veh306,285,-3.741327424621591,100.75785839447023,route_north_to_south,9.974640380344642
veh306,286,-1.6,91.36215771793216,route_north_to_south,9.974640380344642
veh306,287,-1.6,81.38751733758752,route_north_to_south,9.974640380344642
veh306,288,-1.6,71.41287695724287,route_north_to_south,9.974640380344642
veh306,289,-1.6,61.438236576898234,route_north_to_south,9.974640380344642
veh306,290,-1.6,51.463596196553596,route_north_to_south,9.974640380344642
veh306,291,-1.6,41.48895581620896,route_north_to_south,9.974640380344642
veh306,292,-1.6,31.51431543586432,route_north_to_south,9.974640380344642
veh306,293,-1.6,21.53967505551968,route_north_to_south,9.974640380344642
veh306,294,-1.6,11.565034675175042,route_north_to_south,9.974640380344642
veh306,295,-1.6,1.5903942948304035,route_north_to_south,9.974640380344642
